MSENCLI,MSENDOS,EntryDate,Phase,Branch,Outstanding,fkCredit,DueDate,PhaseExit,ExitDate,ES_Event,TODU_EXIT,DREG_EXIT,LastPaymentDate,SRFACBASE,PostponementAuto,PostponementManual,Litigation,LitigationDate,DPD180,Dpd_Date,CriterionDate,CriterionOutst,Criterion_0M,Criterion_1M,Criterion_2M,Criterion_3M,Criterion_4M,Criterion_5M,Criterion_6M,Criterion_7M,Criterion_8M,Criterion_9M,Criterion_10M,Criterion_11M,Criterion_12M,Criterion_13M,Criterion_14M,Criterion_15M,Criterion_16M,Criterion_17M,Criterion_18M,Criterion_19M,Criterion_20M,Criterion_Ph2Amount_0M,Criterion_Ph2Amount_1M,Criterion_Ph2Amount_2M,Criterion_Ph2Amount_3M,Criterion_Ph2Amount_4M,Criterion_Ph2Amount_5M,Criterion_Ph2Amount_6M,Criterion_Ph2Amount_7M,Criterion_Ph2Amount_8M,Criterion_Ph2Amount_9M,Criterion_Ph2Amount_10M,Criterion_Ph2Amount_11M,Criterion_Ph2Amount_12M,Criterion_Ph2Amount_13M,Criterion_Ph2Amount_14M,Criterion_Ph2Amount_15M,Criterion_Ph2Amount_16M,Criterion_Ph2Amount_17M,Criterion_Ph2Amount_18M,Criterion_Ph2Amount_19M,Criterion_Ph2Amount_20M,Criterion_Amount_0M,Criterion_Amount_1M,Criterion_Amount_2M,Criterion_Amount_3M,Criterion_Amount_4M,Criterion_Amount_5M,Criterion_Amount_6M,Criterion_Amount_7M,Criterion_Amount_8M,Criterion_Amount_9M,Criterion_Amount_10M,Criterion_Amount_11M,Criterion_Amount_12M,Criterion_Amount_13M,Criterion_Amount_14M,Criterion_Amount_15M,Criterion_Amount_16M,Criterion_Amount_17M,Criterion_Amount_18M,Criterion_Amount_19M,Criterion_Amount_20M,ID,MSECTERM,MSENCLI.1,MSENDOS.1,SEANCPROF,SEBMENS,SEBMONTSSR,SEBMONTSSR12M,SEBREPORT,SEBREPRCVT,SEBRGEAT,SECARDIFCOMP,SECCSP,SECHAB,SECLCCRECH,SECLICMARQUEURA,SECLTRAITA,SECMOMENT,SECPOSA,SECPOSP,SECPRODBASE,SECPRODCOM,SECPSA,SECPTBAD,SECPTGOOD,SECPTINTERM,SECPTT,SECRCVTB,SECSITFAM,SECTEL,SECTRA,SECTYPEPROD,SECTYPEV,SEDATEVERS,SEDBILL,SEDCONT,SEDDERSSR,SEDDFIN,SEDDREG,SEDDREPORT,SEDECH1,SEDECHSE,SEDECOUVERT,SEDFIN,SEDFINTMAS,SEDJOUR,SEDNAIS,SEDOCCRECH,SEDOPHASEA,SEDOSCMARQUEURA,SEDOSCMARQUEURP,SEDOSDMARQUEURA,SEDOTRAITA,SEDPHASEA,SEDSORT,SEDTOMB,SEINACT,SEINDRPSSR,SEMCRD,SEMDMA,SEMDREG,SEMIR,SEMIRSSR,SEMMENS,SEMMENSP,SEMREGORIG,SEMREGSSR,SEMREPENR,SEMREPORTE,SEMSREC,SEMSRECAGIOS,SEMSRECCAP,SEMSRECCOTI,SEMSRECDIVERS,SEMSRECRET,SEMTME,SENAGCRCVT,SENAGCRCVTCLI,SENBDOS,SENBPLAN,SENOCOMDERN,SEPHASE,SEPHASEA,SEPHASEP,SEPHDDERN__2,SEPHDDERN__3,SEPHDDERN__4,SEPHDDERN__5,SEPHDDERN__7,SEPHNBORIG__2,SEPHNBORIG__4,SEPHNBORIG__7,SEPHNBORIG,SEPOSCLIA,SEPRCFAC,SEPRCPLAN,SEQUANT,SERGCPAI1,SERGNAT,SERPDATE,SESCENARIO,SETODUCLT,SETODUDOSS,SEVIEINACTC,SRCALERT,SRCCRECH,SRCLICMARQUEURA,SRCODIVR,SRCODSMS,SRCPP,SRCTRAAC,SRCTRADA,SRDFINTMAS,SRDOSCMARQUEURA,SRDOSOUTS,SRECHAAMMJJ,SRFACBASE.1,SRFACTX,SRIRBASE,SRIRTX,SRMTPP,SRNAGCRCVT,SRNAGCRCVTCLI,SRNBATT,SRNOLET,SRPHASEA,SRSCENARIO,SRSCOREPHA,SRTRAITA,SRVERSION,SEMAXDPDEVER,SECURRENTDPD,SEPHNBORIG__3,MM_EntryDate_LastPayment,MM_SEDDERSSR_EntryDate,MM_SEDDREG_EntryDate,MM_SEDDREPORT_EntryDate,MM_SEDECH1_EntryDate,MM_SEDFIN_EntryDate,YY_SEDNAIS_EntryDate,MM_SEDPHASEA_EntryDate,EntryMonth
4206864391,42068643919001,10/01/2018,2,507,1167.56,6499840.0,5,1,11/23/2018,REGL,1075.7,96.2,11/22/2018,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20001975,     ,4206864391,42068600000000.0,1,36,7,3,2,2,16,0,11,J,0,4,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,100,J,2,2,X,CL ,ECH ,2013015,01/01/1900,09/25/2018,09/07/2018,01/01/1900,09/18/2018,07/06/2018,07/05/2017,10/01/2018,150000,06/01/2017,01/01/1900,10/01/2018,09/12/1972,0,7,0,4,10/01/2018,T,09/07/2018,08/20/2018,10/05/2018,0,0,115136,0,6000,0,0,7625,7625,103315,6000,7445,9440,-1620,0,-1620,0,0,0,114375,505,505,1,0,0,7.72273e+23,7,0,06/01/2018,01/01/1900,01/01/1900,01/01/1900,09/07/2018,3,0,7,10,   ,X,X,5,S,1,07/06/2018,0,116756,116756,0,0,0,0,0,0,0,0,0,0,0,I,12/01/2018,0,0,0,0,0,507,507,0,955013,2,0,24589,T,130,,,0.0,1.0,1,1,3,15,16,46,1,2018-10
4211105129,42111051299001,11/01/2018,2,507,2177.96,6497915.0,20,0,,,0.0,0.0,,,0,0,1.0,03/09/2019,,,03/09/2019,2316.41,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,2177.96,0.0,0.0,0.0,0.0,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,2316.41,20618182,     ,4211105129,42111100000000.0,0,24,9,1,1,1,18,0,2,I,0,5,T,RCVT,RET,ENC,PPP ,CARU,0,0,0,0,700,G,2,2,X,CL ,ECH ,2010001,01/01/1900,10/09/2018,09/25/2018,01/01/1900,10/29/2018,04/27/2018,06/20/2017,11/01/2018,620000,05/30/2017,01/01/1900,11/01/2018,08/02/1984,0,7,0,5,11/01/2018,T,09/25/2018,09/03/2018,11/20/2018,0,0,209328,0,50000,0,0,30578,30578,494000,50000,17358,17358,-8468,0,-8468,0,0,0,519826,505,505,1,0,0,7.77777e+23,7,0,03/01/2018,01/01/1900,01/01/1900,01/01/1900,09/25/2018,2,0,9,11,   ,X,X,20,S,1,04/27/2018,0,217796,217796,0,0,0,0,0,955205,0,0,0,0,0,I,01/01/2019,0,0,0,0,0,507,507,0,955013,2,0,22684,T,131,,,0.0,,2,1,7,17,18,34,2,2018-11
4202516508,42025165089002,07/01/2019,2,508,10223.15,6652992.0,20,0,,,0.0,0.0,,,0,0,1.0,11/07/2019,,,11/07/2019,10832.44,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,10223.15,0.0,0.0,0.0,0.0,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,10832.44,23340891,     ,4202516508,42025200000000.0,27,72,2,0,0,0,21,0,2,B,0,70,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,900,G,2,2,X,CL ,ECH ,2013015,01/01/1900,06/27/2019,05/28/2019,01/01/1900,04/24/2019,01/01/1900,11/20/2017,07/01/2019,1200000,10/03/2017,01/01/1900,07/01/2019,07/12/1957,0,7,0,90,05/17/2019,T,05/28/2019,04/09/2019,07/20/2019,2,0,963991,0,29162,0,0,29162,29162,524916,0,0,0,-58324,-22396,-26928,0,0,0,583240,501,501,2,0,0,7.707e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,05/28/2019,0,0,2,2,   ,N,R,20,X,0,01/01/1900,0,3142778,1022315,1,0,0,0,0,955205,0,0,0,0,0,I,09/01/2019,0,0,0,0,0,508,508,0,955013,2,0,36126,T,134,,,0.0,,2,3,999,20,21,62,2,2019-07
4302014727,43020147279004,03/02/2020,2,508,18559.94,7089885.0,20,0,,,0.0,0.0,,,0,0,1.0,07/14/2020,,,07/14/2020,19325.26,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,18559.94,0.0,0.0,0.0,0.0,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,19325.26,10508542,     ,4302014727,43020100000000.0,11,120,9,0,0,0,19,0,2,I,0,90,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,100,G,5,2,X,CL ,ECH ,2013015,01/01/1900,02/28/2020,01/28/2020,01/01/1900,01/10/2020,01/01/1900,09/20/2018,03/02/2020,2000000,08/14/2018,01/01/1900,03/02/2020,01/01/1977,0,7,0,90,01/17/2020,T,01/28/2020,01/10/2020,03/20/2020,2,0,1792676,0,31659,0,0,31659,31659,506544,0,0,0,-63318,-23753,-24565,0,0,0,569862,501,501,1,0,0,7.77778e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,01/28/2020,0,0,9,9,   ,X,X,20,X,0,01/01/1900,0,1855994,1855994,1,0,0,0,0,955205,0,0,0,0,0,I,05/01/2020,0,0,0,0,0,508,508,0,955013,2,0,36185,T,137,40.0,40.0,,,2,2,999,18,19,43,2,2020-03
4302768579,43027685791100,02/01/2020,2,507,1525.76,6595722.0,1,1,02/20/2020,REGL,1355.76,48.0,02/19/2020,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10333914,     ,4302768579,43027700000000.0,0,0,14,0,18,0,9,0,10,J,0,4,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,400,I,1,2,X,CP ,ECH ,2013015,02/14/2020,01/13/2020,01/09/2020,08/06/2019,01/09/2020,02/28/2019,01/01/1900,02/01/2020,150000,08/21/2017,01/01/1900,02/01/2020,11/15/1994,0,7,0,4,01/15/2020,T,01/09/2020,09/10/2019,03/01/2020,0,0,135676,150000,7100,0,0,12000,12000,118300,7100,0,134890,-16900,-4579,-11921,0,-400,0,0,501,501,1,0,0,7.70007e+23,7,0,12/01/2018,01/01/1900,01/01/1900,01/01/1900,01/09/2020,2,0,14,16,   ,X,X,1,S,5,01/01/1900,0,152576,152576,0,0,0,0,0,955205,0,0,0,0,0,I,04/01/2020,0,0,0,0,0,507,507,0,955013,2,0,18136,T,137,44.0,30.0,,0.0,1,1,12,999,30,26,1,2020-02
4301659423,43016594231100,04/01/2019,2,507,241.67,7224564.0,1,1,04/09/2019,REGL,141.49,100.18,04/09/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22199284,     ,4301659423,43016600000000.0,1,0,1,0,3,0,9,0,2,A,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,720,O,3,3,X,CP ,ECH ,2013015,04/15/2019,01/01/1900,03/11/2019,01/01/1900,01/21/2019,03/31/2019,01/01/1900,04/01/2019,70000,11/13/2018,01/01/1900,04/01/2019,09/21/1987,0,7,0,5,02/28/2019,T,03/11/2019,01/01/1900,05/01/2019,1,0,14149,70000,15561,0,0,6000,4018,-22683,0,0,28683,-10018,0,-10018,0,0,0,0,504,504,1,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,03/11/2019,0,0,1,1,   ,X,X,1,X,0,01/01/1900,0,33730,24167,0,0,0,0,0,955205,0,0,0,0,0,I,06/01/2019,0,0,0,0,0,507,507,0,955013,2,0,22430,T,134,,,0.0,0.0,1,3,1,999,5,32,1,2019-04
4208022238,42080222389004,07/01/2019,2,508,9813.42,6908668.0,20,0,,,0.0,0.0,,,0,0,1.0,11/07/2019,,,11/07/2019,10443.79,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,9813.42,0.0,0.0,0.0,0.0,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,10443.79,23418061,     ,4208022238,42080200000000.0,0,48,1,0,0,0,16,0,11,A,0,5,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,360,G,3,2,X,CL ,ECH ,2013015,01/01/1900,06/28/2019,05/28/2019,01/01/1900,04/08/2019,01/01/1900,04/20/2018,07/01/2019,1200000,04/03/2018,01/01/1900,07/01/2019,11/20/1975,0,7,0,0,01/01/1900,T,07/01/2019,01/01/1900,07/20/2019,2,0,903216,0,39063,0,0,39063,39063,507819,0,0,0,-78126,-26871,-42255,0,0,0,585945,501,508,3,0,0,7.7e+23,2,7,01/01/1900,01/01/1900,01/01/1900,01/01/1900,05/28/2019,0,0,1,1,   ,X,X,20,X,0,01/01/1900,0,1372266,981342,1,0,0,0,0,955205,0,0,0,0,0,I,09/01/2019,0,0,0,0,0,508,508,0,955013,2,0,31743,T,134,,,0.0,,2,3,999,15,15,44,0,2019-07
4303938171,43039381719002,09/02/2019,2,508,15411.76,7480078.0,20,0,,,0.0,0.0,,,0,0,1.0,01/07/2020,,,01/07/2020,16252.42,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,15411.76,0.0,0.0,0.0,0.0,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,16252.42,24048612,     ,4303938171,43039400000000.0,0,96,1,0,0,0,4,0,16,J,0,0,T,RCVT,RET,ENC,PPP ,EMLN,0,0,0,0,705,I,3,2,X,CL ,ECH ,2010001,01/01/1900,08/29/2019,07/29/2019,01/01/1900,06/12/2019,01/01/1900,06/20/2019,09/02/2019,1500000,05/13/2019,01/01/1900,09/02/2019,12/13/1989,0,7,0,0,01/01/1900,T,07/29/2019,01/01/1900,09/20/2019,2,0,1478626,0,30900,0,0,31150,31150,30900,0,0,0,-62550,-35829,-17141,0,0,0,93450,501,501,2,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,07/29/2019,0,0,1,1,   ,X,X,20,X,0,01/01/1900,0,1972583,1541176,1,0,0,0,0,955205,0,0,0,0,0,I,11/01/2019,0,0,0,0,0,508,508,0,955013,2,0,24622,T,134,,,0.0,,2,3,999,3,4,30,2,2019-09
4212295010,42122950109003,03/01/2017,2,507,922.62,5474790.0,5,1,03/06/2017,REGL,832.24,115.55,03/02/2017,S,1,0,1.0,04/12/2018,,,04/12/2018,231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.62,922.62,922.62,922.62,922.62,922.62,922.62,922.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.1,231.1,231.1,231.1,231.1,231.1,231.1,231.1,27873118,     ,4212295010,42123000000000.0,0,24,11,2,0,0,17,0,14,J,0,3,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,820,I,1,2,X,CL ,ECH ,2013015,01/01/1900,02/01/2017,02/07/2017,01/01/1900,01/24/2017,01/01/1900,11/05/2015,03/01/2017,189099,09/16/2015,01/01/1900,03/01/2017,04/05/1989,0,7,3,99,02/07/2017,T,01/09/2017,01/25/2017,03/05/2017,1,0,80707,0,11555,6000,0,11555,11555,179325,0,0,0,-11555,-2790,-8765,0,0,0,184880,505,505,2,0,0,7.74003e+23,7,0,09/01/2016,11/07/2016,12/01/2016,01/01/1900,02/07/2017,4,1,7,13,   ,X,X,5,X,0,01/01/1900,0,103729,92262,1,0,0,234,0,0,0,0,0,0,234,I,05/01/2017,0,0,0,0,0,507,507,0,955013,2,0,16094,T,123,,,1.0,0.0,1,2,999,16,18,28,2,2017-03
4206271795,42062717959003,05/02/2019,2,506,2273.61,5621504.0,20,1,05/08/2019,REGL,2033.61,240.0,05/07/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22619865,     ,4206271795,42062700000000.0,2,50,27,0,0,0,41,0,12,F,0,90,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,540,H,2,2,X,CL ,ECH ,2013015,01/01/1900,04/18/2019,04/22/2019,01/01/1900,04/03/2019,01/01/1900,01/20/2016,05/02/2019,600000,12/01/2015,01/01/1900,05/02/2019,11/27/1970,0,7,0,90,04/18/2019,T,03/19/2019,04/04/2019,05/20/2019,1,0,203454,0,23500,1787,0,23883,23883,933200,0,0,0,-23907,-6678,-17229,0,0,0,955320,505,505,2,0,0,7.77778e+23,7,0,02/01/2019,01/01/1900,01/01/1900,01/01/1900,04/22/2019,2,0,27,29,   ,X,X,20,X,0,01/01/1900,0,265599,227361,0,0,0,0,0,955205,0,0,0,0,0,I,05/09/2019,0,0,0,0,0,506,506,0,955013,2,0,31925,C,134,,,0.0,0.0,1,1,999,40,41,49,2,2019-05
4303448916,43034489161100,03/02/2020,2,508,941.61,7446430.0,1,1,04/22/2020,REGL,797.17,60.0,04/21/2020,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10638277,     ,4303448916,43034500000000.0,0,0,3,1,0,0,9,0,18,B,0,90,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,260,G,2,2,X,CP ,ECH ,2013015,03/13/2020,02/25/2020,02/03/2020,11/11/2019,01/15/2020,01/01/1900,01/01/1900,03/02/2020,100000,04/03/2019,01/01/1900,03/02/2020,01/25/1969,0,7,0,4,01/31/2020,T,02/03/2020,01/15/2020,04/01/2020,1,0,82161,100000,5800,0,0,6000,6000,29925,0,0,0,-12000,-5126,-5004,0,-800,0,0,505,505,1,0,0,7.777e+23,7,0,01/02/2020,01/01/1900,01/01/1900,01/01/1900,02/03/2020,2,0,2,4,IN1,X,X,1,X,0,01/01/1900,0,908904,94161,0,0,0,0,0,955205,0,0,0,0,0,I,05/01/2020,0,0,0,0,0,508,508,0,955013,2,0,26473,T,137,36.0,28.0,,1.0,1,2,999,999,11,51,1,2020-03
4301609345,43016093451100,09/01/2017,2,507,1074.41,6505079.0,1,0,,,0.0,0.0,,,0,0,1.0,01/11/2018,,,01/11/2018,1234.49,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,1074.41,0.0,0.0,0.0,0.0,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,1234.49,29912814,     ,4301609345,43016100000000.0,8,0,1,0,0,0,9,0,10,I,0,99,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,880,G,1,2,X,CP ,ECH ,2013015,09/15/2017,08/14/2017,08/09/2017,07/26/2017,01/01/1900,01/01/1900,01/01/1900,09/01/2017,100000,06/03/2017,01/01/1900,09/01/2017,12/06/1973,0,7,0,99,08/01/2017,T,08/09/2017,01/01/1900,10/01/2017,1,0,89441,100000,0,0,0,12000,6000,0,0,0,0,-18000,-5704,-10445,0,-800,0,0,501,501,1,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,08/09/2017,0,0,1,1,   ,X,X,1,X,0,01/01/1900,0,107441,107441,0,0,0,0,0,955205,0,0,0,0,0,I,11/01/2017,0,0,0,0,0,507,507,0,955013,2,0,30079,T,125,,,0.0,,1,999,999,999,3,44,1,2017-09
4303067484,43030674849001,03/01/2018,2,507,651.7,6753329.0,5,0,,,0.0,0.0,,,0,0,1.0,07/07/2018,,,07/07/2018,717.91,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,651.7,0.0,0.0,0.0,0.0,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,717.91,17198353,     ,4303067484,43030700000000.0,0,24,1,0,0,0,2,0,16,A,0,0,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,700,J,1,2,X,CL ,ECH ,2013015,01/01/1900,02/27/2018,02/13/2018,01/01/1900,01/01/1900,01/01/1900,02/05/2018,03/01/2018,61865,12/11/2017,01/01/1900,03/01/2018,03/27/1962,0,7,0,0,01/01/1900,T,02/13/2018,01/01/1900,03/05/2018,1,0,61497,0,0,0,0,3673,3673,0,0,0,0,-3673,-3305,-368,0,0,0,3673,501,501,1,0,0,6.999999999999999e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,02/13/2018,0,0,1,1,   ,X,X,5,X,0,01/01/1900,0,65170,65170,0,0,0,0,0,0,0,0,0,0,0,I,05/01/2018,0,0,0,0,0,507,507,0,955013,2,0,17631,T,126,,,0.0,,1,999,999,1,3,56,1,2018-03
4212757589,42127575899004,06/01/2019,2,508,18964.18,6137438.0,5,1,06/28/2019,REP ,18693.07,506.2,06/05/2019,0,0,1,1.0,12/07/2019,,,12/07/2019,19835.23,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,18964.18,0.0,0.0,0.0,0.0,0.0,0.0,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,19835.23,22939806,     ,4212757589,42127600000000.0,1,84,7,2,2,2,33,0,12,A,0,5,T,RCVT,RET,ENC,PPP ,INT ,0,0,0,0,250,G,2,2,X,CL ,ECH ,2013015,01/01/1900,05/30/2019,05/04/2019,01/01/1900,04/04/2019,02/28/2019,10/05/2016,06/01/2019,2500000,08/26/2016,01/01/1900,06/01/2019,10/05/1992,0,7,0,90,05/04/2019,T,05/04/2019,02/28/2019,06/05/2019,1,0,1845798,0,50620,0,0,50620,50620,1467980,0,50620,101240,-50620,-14352,-26893,0,0,0,1619840,505,505,2,0,0,7.0027e+23,7,0,02/01/2019,01/01/1900,01/01/1900,01/01/1900,05/04/2019,2,0,7,9,   ,X,X,5,X,0,02/28/2019,0,1901458,1896418,0,0,0,0,0,0,0,0,0,0,0,I,08/01/2019,0,0,0,0,0,508,508,0,955013,2,0,20857,T,134,,,0.0,0.0,1,2,4,32,34,27,1,2019-06
4301779213,43017792139003,07/02/2018,2,506,1119.15,6944921.0,20,1,07/26/2018,REGL,954.64,186.87,07/25/2018,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19286166,     ,4301779213,43017800000000.0,16,22,1,0,0,0,3,0,8,J,0,0,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,414,I,3,2,X,CL ,ECH ,2013015,01/01/1900,06/26/2018,05/28/2018,01/01/1900,01/01/1900,01/01/1900,05/20/2018,07/02/2018,107500,04/27/2018,01/01/1900,07/02/2018,05/21/1972,0,7,0,0,01/01/1900,T,05/28/2018,01/01/1900,07/20/2018,2,0,99457,0,0,0,0,6229,6229,0,0,0,0,-12458,-4415,-8043,0,0,0,12458,502,502,1,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,05/28/2018,0,0,1,1,   ,X,X,20,X,0,01/01/1900,0,111915,111915,1,0,0,0,0,955205,0,0,0,0,0,I,07/09/2018,0,0,0,0,0,506,506,0,955013,2,0,34254,C,130,,,0.0,0.0,2,999,999,2,3,46,2,2018-07
